beta-amyloidosis	beta-amiloidosis
premenstrual	premenstrual
trivalent	trivalente
toloxatone	toloxatona
ablation	ablación
levcycloserine	levcicloserina
secbutabarbital	secbutabarbital
ontazolast	ontazolast
metronidazole	metronidazol
cataract	catarata
hellenologophobia	helenologofobia
phenampromide	fenampromida
kolpophobia	colpofobia
xanoxic acid	ácido xanóxico
disorder of speech and language acquisition	trastorno funcional del habla y lenguaje
arrhythmogenic	arritmogénico
nuclear uptake probe	sonda de absorción nuclear
monalazone disodium	monalazona disódica
sulfathiazole	sulfatiazol
asthma in extrinsic form	asma en forma extrínseca
diversion of medicines	desvío de medicamentos
predictive value of a negative test	Valor predictivo de un test negativo
lactic acidosis	acidosis láctica
Chikungunya virus	virus chikungunya|virus de chikungunya|CHIKV
salmeterol	salmeterol
peptide-MHC combination	unión peptido-CMH
nogalamycin	nogalamicina
puerperium	puerperio fisiológico|puerperio|posparto
Zollinger-Ellison syndrome	síndrome de Zollinger-Ellison
to preserve	conservar|enlatar
osmium bronchitis	bronquitis del osmio
colfosceril palmitate	palmitato de colfoscerilo
Kyasanur Forest virus	Virus Bosque de Kyasanur
benhepazone	benhepazona
algeldrate	algeldrato
cancerism	cancerismo
elongation	elongación
ridazolol	ridazolol
health professional access service	servicio de acceso de los profesionales sanitarios
chemi-osmotic enzyme	enzima quimiosmótica
oxetacillin	oxetacilina
measles	sarampión
rubeola	sarampión
choline chloride	cloruro de colina
bumepidil	bumepidil
early onset of menstruation	monarquía precoz
Schultze's method	método de Schultze
electroencephalogram signal spectrum analyser	analizador de espectro de señal de electroencefalograma
azaclorzine	azaclorzina
barnidipine	barnidipino
tamibarotene	tamibaroteno
10-day window	periodo de observación de 10 días|margen de 10 días
10-d window period	periodo de observación de 10 días|margen de 10 días
10-d window	periodo de observación de 10 días|margen de 10 días
host response	respuesta del huésped
desquamation of the newborn	descamación del recién nacido
isotopic angiography	angiografía isotópica
transverse diameter of pelvic outlet	diámetro transverso pélvico
pentamoxane	pentamoxano
phenythilone	fenitilona
unseparated wings	alas unidas
unsuccessful abortion	frustración
low temperature survival	supervivencia a baja temperatura
residues of veterinary medicinal products	residuos de medicamentos veterinarios
ardeparin sodium	ardeparina sódica
heteroduplex mapping	cartografía heterodúplex
petit mal	pequeño mal|epilepsia menor
petit mal epilepsy	pequeño mal|epilepsia menor
absence epilepsy	pequeño mal|epilepsia menor
cryogenic agent	agente criógeno|agente criogénico
preclinical disease	Enfermedad preclínica
Family	Familia
zymotype	cimograma específico
cingulate gyrus	circunvolución cingulada
methiomeprazine	metiomeprazina
prostalene	prostaleno
expressing the genetic programme	expresión del programa genético
vascular disorders	trastornos vasculares
penicillamine	penicilamina
isograft	trasplante singénico|trasplante isogénico
syngraft	trasplante singénico|trasplante isogénico
rescEU stockpile	reserva de rescEU
rescEU capacity	reserva de rescEU
no toxic effect level	nivel sin efectos tóxicos
iproplatin	iproplatino
antigenic stimulation	estimulación antigénica
lethal	letal
fasidotril	fasidotril
centralised authorisation procedure	procedimiento centralizado|procedimiento comunitario centralizado de autorización
centralized Community authorization procedure	procedimiento centralizado|procedimiento comunitario centralizado de autorización
centralised procedure	procedimiento centralizado|procedimiento comunitario centralizado de autorización
VOI	variante de interés del SARS-CoV-2|variante de interés|VOI
SARS-CoV-2 variant of interest	variante de interés del SARS-CoV-2|variante de interés|VOI
variant of interest	variante de interés del SARS-CoV-2|variante de interés|VOI
tebuquine	tebuquina
gonodotrophic cycle	Ciclo gonadotrópico
poisonous substances	sustancias venenosas
moctamide	moctamida
diffusional component	componente de difusión
carditis	carditis
cold chain	cadena de frío|cadena del frío|cadena frigorífica
aneurysm	aneurisma
dalfopristin	dalfopristina
dedicated network	red especializada
mesuprine	mesuprina
excitatory synaptic potential	potencial sináptico excitador
oxeladin	oxeladina
compound insulin zinc suspension	suspension de insulina cinc (compuesta)
fotemustine	fotemustina
Peyer's patch	placa de Peyer
calcium levofolinate	levofolinato cálcico
dilaudid	clorhidrato de dihidromorfona|dilaudida
cefaclor	cefaclor
psychotropic	psicotrópico
pentrinitrol	pentrinitrol
presynaptic axon	axón presináptico
cryptococcal meningitis	meningitis criptocócica
prenatal screening	detección prenatal
antenatal screening	detección prenatal
anti-D immunoglobulin	inmunoglobulina anti-D
nictiazem	nictiazem
ethchlorvynol	etclorvinol
Crisis Management Plan for Centrally Authorised Products	Plan de gestión de crisis de medicamentos autorizados por procedimiento centralizado
functional effect	efecto funcional
piprofurol	piprofurol
cefpiramide	cefpiramida
significant difference test	estudio de la significación estadística de las diferencias
glemanserin	glemanserina
testosterone phenylpropionate	fenilproprioanato de testosterona
uredofos	uredofós
clinical performance	rendimiento clínico
cell de-adhesion	separación de las células
concordance	concordancia
colestolone	colestolona
prospidium chloride	cloruro de prospidio
sacral cornu	cuerno del sacro
macrosalb (99m Tc)	macrosalbo (99m Tc)
disturbed postnatal adaptation	problemas de adaptación del recién nacido
soretolide	soretolida
allergic lesion	lesión alérgica
transitory amenorrhoea	amenorrea transitoria
iroplact	iroplact
dynamic muscular strength	fuerza muscular dinámica
ormeloxifene	ormeloxifeno
sleep-inducing	somnífero
soporific	somnífero
ularitide	ularitida
pasiniazid	pasiniazida
motor activity	actividad motora
hexachlorophene	hexaclorofeno
conduction of nerve impulses	transmision del impulso nervioso
concrete cell	celda de hormigón
sargramostim	sargramostim
high risk child	niño de alto riesgo
digoxin	digoxina
cornea lesion	lesión de la córnea
weavers'cough	tos de los tejedores
weaver's cough	tos de los tejedores
weavers'asthma	tos de los tejedores
weaver's asthma	tos de los tejedores
glipalamide	glipalamida
laidlomycin	laidlomicina
SoHO supervisory activity	actividad de supervisión en materia de SoHO
ramnodigin	ramnodigina
skull punch	punzón craneal
phenazopyridine	fenazopiridina
skin rash	exantema|erupción|salpullido cutáneo|rash|erupción cutánea
rash	exantema|erupción|salpullido cutáneo|rash|erupción cutánea
effektor process	proceso efector
presenile dementia	demencia presenil
plasma amino acid	aminoácido del plasma
dimiracetam	dimiracetam
CART	radioterapia asistida por ordenador
computer-aided radiotherapy	radioterapia asistida por ordenador
population dose-equivalent commitment	compromiso de equivalente de dosis en la población
cut and patch	escisión-reparación
fluprofen	fluprofeno
virology	virología
teceleukin	teceleukina
picafibrate	picafibrato
potassium glucaldrate	glucaldrato potásico
standard breast	mama estándar
levometiomeprazine	levometiomeprazina
laparoscopic surgery	cirugía laparoscópica
transverse facial artery	arteria facial transversa
telomeric	telomérico
heterochromatic	de heterocromatina
fontanelles of skull	fontanelas|fontanela craneal
service for evaluation of human medicinal products	servicio de evaluación de medicamentos de uso humano
biriperone	biriperona
simple chronic bronchitis	bronquitis crónica simple
impromidine	impromidina
diclonixin	diclonixino
lonazolac	lonazolaco
nerbacadol	nerbacadol
oxiconazole	oxiconazol
hexasaccharide	hexaholosido
diprogulic acid	ácido diprogúlico
lonaprofen	lonaprofeno
metaphase analysis	análisis en la metafase
scientific method	método científico
iloprost	iloprost
nileprost	nileprost
carcainium chloride	cloruro de carcaínio
levetiracetam	levetiracetam
drug addiction	drogadicción|adicción a las drogas
anti-rheumatic	antirreumático
piroheptine	piroheptina
cortical connectivity	conexiones en el cerebro
aceturate	aceturato
phenformin	fenformina
insulin reservoir	depósito de insulina
benzfetamine	benzfetamina
terminal half-life	semivida terminal
sodium cyclamate	ciclamato sódico
donation of organs	donación de órganos
ICP	especialista en control de la infección
infection control practitioner	especialista en control de la infección
acquired hemolytic anemia	anemia hemolítica adquirida
revenast	revenast
timegadine	timegadina
tenidap	tenidap
alcoholomania	dipsomania
pentoxyverine	pentoxiverina
nortriptyline	nortriptilina
acitemate	acitemato
exencephaly	exencefalia
physiology of nutrition	fisiología de la nutrición
nuclear binding	enlace nuclear
ketocainol	ketocainol
carbasalate calcium	carbasalato cálcico
spasmolytic	espasmolítico
renovation	renovación
striated muscle	músculo estriado
line link	enlace en línea
group-specific protein	proteína de grupo específico
folding property	característica de plegamiento
computational neuroscience	neurociencia computacional
forensic pathologist	patólogo forense
caudal anastomosis	anastomosis caudal
cefoxazole	cefoxazol
infantile acquired aphasia	afasia con desorden convulsivo|afasia epiléptica adquirida|afasia infantil adquirida|síndrome de Landau-Kleffner
acquired aphasia with convulsive disorder	afasia con desorden convulsivo|afasia epiléptica adquirida|afasia infantil adquirida|síndrome de Landau-Kleffner
acquired epileptiform aphasia	afasia con desorden convulsivo|afasia epiléptica adquirida|afasia infantil adquirida|síndrome de Landau-Kleffner
Landau-Kleffner syndrome	afasia con desorden convulsivo|afasia epiléptica adquirida|afasia infantil adquirida|síndrome de Landau-Kleffner
ventricle	ventrículo|ventrículo cerebral
brain ventricle	ventrículo|ventrículo cerebral
ventricle of the brain	ventrículo|ventrículo cerebral
cerebral ventricle	ventrículo|ventrículo cerebral
dorlimomab aritox	dorlimomab aritox
dexpemedolac	dexpemedolaco
orientiparcin	orientiparcina
indriline	indrilina
virus-related lymphoma	linfoma originado por virus
school scheme	programa de distribución de frutas, hortalizas y leche en los centros escolares
school fruit, vegetables and milk scheme	programa de distribución de frutas, hortalizas y leche en los centros escolares
glucocorticoides	glucocorticoides
caramiphen	caramifeno
xylobiose	xilobiosa
clopipazan	clopipazán
potomania	potomania
Schultze cells	células olfatorias
thymidine triphosphate	trifosfato de timidina
carbamazepine	carbamazepina
pridinol	pridinol
Steady state	Estado estacionario
spatula	espatula
Alcohol and Drug Addiction Research Foundation	fundacion para la investigacion sobre el alcoholismo y la toxicomania
evoked potential instrument	equipo para registrar los potenciales evocados
non-haem iron	hierro no hemínico
ancitabine	ancitabina
venlafaxine	venlafaxina
procinonide	procinonida
ricasetron	ricasetrón
ketotrexate	ketotrexato
sodium picofosfate	picofosfato sódico
torasemide	torasemida
ornithine decarboxylase	ornitindescarborxilasa
zindoxifene	zindoxifeno
ciprazafone	ciprazafona
school feeding	alimentación escolar
chemical mediator	mediador químico|mediador químico de la inflamación
endogenous chemical mediator	mediador químico|mediador químico de la inflamación
human food chain	cadena alimentaria humana
positive control reagent	sustancia de control positivo
positive control material	sustancia de control positivo
positive control substance	sustancia de control positivo
control material	sustancia de control positivo
positive control chemical	sustancia de control positivo
positive control	sustancia de control positivo
protirelin	protirelina
ultraviolet A	radiación ultravioleta A
ultraviolet A radiation	radiación ultravioleta A
UVA radiation	radiación ultravioleta A
UVA	radiación ultravioleta A
long-wave ultraviolet radiation	radiación ultravioleta A
long-wavelength ultraviolet radiation	radiación ultravioleta A
cinchophen	cincofeno
inositol nicotinate	nicotinato de inositol
nefopam	nefopam
flotrenizine	flotrenizina
survivorship	sobrevivencia|supervivencia
testicular artery	arteria espermática
abraded denture	dentición abrasada
variable,antecedent	Variable antecedente
Antecedent variable	Variable antecedente
ATM gene	gen ATM
