reference diagnostics	diagnostic de referință
grinding	măcinare
milling	măcinare
HSC	CSS|Comitetul pentru securitate sanitară
EU Health Security Committee	CSS|Comitetul pentru securitate sanitară
Health Security Committee	CSS|Comitetul pentru securitate sanitară
purification	purificare
alpha-linolenic acid	acid alfa-linolenic
robot-assisted surgery	chirurgie robotică
robotic surgery	chirurgie robotică
infectious disease eradication	eradicare
eradication	eradicare
disease eradication	eradicare
syndet	preparat pentru spălat fără conținut cu săpun|săpun „fără săpun”
synthetic detergent	preparat pentru spălat fără conținut cu săpun|săpun „fără săpun”
dose	doză
community based healthcare services	servicii de sănătate comunitare
community-based health services	servicii de sănătate comunitare
cleft spine	spina bifida
spina bifida	spina bifida
mouse spot test	spot test la șoarece
mouse coat color spot test	spot test la șoarece
cross-border healthcare	asistență medicală transfrontalieră
cumulative subject exposure	expunerea cumulativă a subiectului
incubation	incubare
EU Toolbox	set de instrumente al UE
common Union toolbox	set de instrumente al UE
Common EU Toolbox	set de instrumente al UE
sulmazole	sulmazol
hydromorphone	hidromorfonă
putting into service	punere în funcțiune
postganglionic nerve ending	terminație nervoasă post-ganglionară
preventive health care	asistență medicală preventivă
preventive care	asistență medicală preventivă
metastatic cancer	cancer metastatic|cancer secundar
secondary cancer	cancer metastatic|cancer secundar
inbred line	linie consangvinizată
PPV	valoare predictivă pozitivă
positive predictive value	valoare predictivă pozitivă
gastrocnemial muscle	mușchi gastrocnemian
basic health care	asistență medicală de bază
ritonavir	ritonavir
chronically debilitating disease	boală care provoacă o invaliditate cronică
Niemann-Pick Disease type C	boala Niemann-Pick tip C
NPC	boala Niemann-Pick tip C
vector transmission	transmitere prin vectori
promoter	promotor
cumulative patient exposure	expunerea cumulativă a pacientului
saliva swab sample	probă biologică de salivă
saliva swab	probă biologică de salivă
haemoglobin	hemoglobină
toxicokinetic data	date toxicocinetice|informații toxicocinetice
protective gloves	mănuși de protecție
mental health disability	handicap mintal|dizabilitate mintală
mental disability	handicap mintal|dizabilitate mintală
mental health disorder	handicap mintal|dizabilitate mintală
mental disorder	handicap mintal|dizabilitate mintală
mental impairment	handicap mintal|dizabilitate mintală
functional barrier	barieră funcțională
seed lot	lot de sămânță
active substance starting material	material de start
starting material	material de start
API starting material	material de start
platelet count	numărarea plachetelor sanguine
risk/benefit analysis	analiza risc-beneficiu
benefit-risk analysis	analiza risc-beneficiu
pharmacological study	studiu farmacologic
adenocarcinoma	adenocarcinom|carcinom glandular|carcinom glanduliform
vomitoxin	deoxinivalenol
deoxynivalenol	deoxinivalenol
DON	deoxinivalenol
assay method	metodă de testare
test method	metodă de testare
granulocyte colony stimulating factor	factor de stimulare a coloniilor de granulocite
granulocyte colony-stimulating factor	factor de stimulare a coloniilor de granulocite
GCSF	factor de stimulare a coloniilor de granulocite
G-CSF	factor de stimulare a coloniilor de granulocite
harmfulness	nocivitate
noxiousness	nocivitate
vertical healthcare programme	program vertical|program de sănătate vertical
vertical health programme	program vertical|program de sănătate vertical
vertical programme	program vertical|program de sănătate vertical
introgression	introgresie
introgressive hybridisation	introgresie
integerrimine	integerrimină
psychobiotic	psihobiotic
synbiotic	psihobiotic
South Georgia icefish	pește antarctic (specie de)
South Georgia icefish	pește antarctic (specie de)
south Georgian icefish	pește antarctic (specie de)
tonsil	amigdală|tonsilă
specific pathogen free	SPF|liber de agenți patogeni specifici|liber de germeni patogeni specifici
SPF	SPF|liber de agenți patogeni specifici|liber de germeni patogeni specifici
day care centre	centru de zi
hygiene rules	norme de igienă
personalised medicine	medicină personalizată
plasma concentration-time curve	aria de sub curbă|ASC
area under the curve	aria de sub curbă|ASC
AUC	aria de sub curbă|ASC
low-protein diet	regim hipoproteic
protein deficient diet	regim hipoproteic
ectoparasiticide	ectoparaziticid
physical impairment	deficiență fizică
wraparound pouch	plic cu închidere parte peste parte
blanching of skin	albire a pielii
blanching of the skin	albire a pielii
blanching	albire a pielii
EMA Human Scientific Committees' Working Party with Patients’ and Consumers’ Organisations	Grupul de lucru al reprezentanților comitetelor științifice pentru medicamente de uz uman al EMA cu organizațiile pacienților și consumatorilor|PCWP|Grupul de lucru cu organizațiile pacienților și consumatorilor
PCWP	Grupul de lucru al reprezentanților comitetelor științifice pentru medicamente de uz uman al EMA cu organizațiile pacienților și consumatorilor|PCWP|Grupul de lucru cu organizațiile pacienților și consumatorilor
Patients' and Consumers' Working Party	Grupul de lucru al reprezentanților comitetelor științifice pentru medicamente de uz uman al EMA cu organizațiile pacienților și consumatorilor|PCWP|Grupul de lucru cu organizațiile pacienților și consumatorilor
case-control study	studiu caz-control
allergenicity	alergenicitate
American buffalo	bizon
bison	bizon
American bison	bizon
medical desert	deșert medical
health product	produs de sănătate
foodstuffs for people intolerant to gluten	produse alimentare pentru persoane cu intoleranță la gluten
taleranol	taleranol
re-contamination	recontaminare
recontamination	recontaminare
Guillain-Barré syndrome	sindromul Guillain-Barré
GBS	sindromul Guillain-Barré
acute idiopathic polyneuritis	sindromul Guillain-Barré
acute inflammatory demyelinating polyneuropathy	sindromul Guillain-Barré
AIDP	sindromul Guillain-Barré
Guillain-Barré-Strohl syndrome	sindromul Guillain-Barré
acute idiopathic polyradiculoneuritis	sindromul Guillain-Barré
acute inflammatory polyradiculoneuropathy	sindromul Guillain-Barré
acute inflammatory polyneuropathy	sindromul Guillain-Barré
acute inflammatory demyelinating polyradiculoneuropathy	sindromul Guillain-Barré
Landry-Guillain-Barré Syndrome	sindromul Guillain-Barré
LGBS	sindromul Guillain-Barré
infectious polyneuritis	sindromul Guillain-Barré
Landry's paralysis	sindromul Guillain-Barré
acute autoimmune neuropathy	sindromul Guillain-Barré
aero-medical centre	centru de medicină aeronautică
AeMC	centru de medicină aeronautică
aeromedical centre	centru de medicină aeronautică
per capita funding	finanțare per capita
close contact	contact apropiat
prostate cancer	cancer de prostată|cancer al prostatei
carcinoma of the prostate	cancer de prostată|cancer al prostatei
pharmaceutical particular	informații farmaceutice
adrenoreceptor	receptor adrenergic|adrenoreceptor
adrenergic receptor	receptor adrenergic|adrenoreceptor
silo-budgeting	elaborare compartimentată a bugetelor
joint clinical assessment	evaluare clinică comună
joint REA	evaluare clinică comună
joint relative effectiveness assessment	evaluare clinică comună
abrin	abrină
favism	favism
beta-lactam antibiotic	beta-lactam|antibiotic beta-lactamic
β-lactam antibiotic	beta-lactam|antibiotic beta-lactamic
beta-lactam	beta-lactam|antibiotic beta-lactamic
blocking buffer	tampon de blocare
semi-persistent virus	virus semipersistent
foregut-borne virus	virus semipersistent
non-circulative, semi-persistent virus	virus semipersistent
WHA	Adunarea Mondială a Sănătății
World Health Assembly	Adunarea Mondială a Sănătății
monoclonal antibody	anticorp monoclonal|Mab
moAb	anticorp monoclonal|Mab
mAb	anticorp monoclonal|Mab
Shiga toxin-producing <i>Escherichia coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
enterohaemorrhagic <i>E. coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
enterohaemorrhagic <i>Escherichia coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
STEC	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
verocytotoxin-producing <i>Escherichia coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
verotoxin-producing <i>E. coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
EHEC	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
VTEC	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
verotoxigenic <i>Escherichia coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
verocytotoxigenic <i>Escherichia coli</i>	<i>E. coli</i> verotoxigenă|<i>Escherichia coli</i> verotoxigenă|EHEC|<i>Escherichia coli</i> enterohemoragică|<i>Escherichia coli</i> producătoare de toxină Shiga
sievert	sievert
GI deleted vaccine	vaccin GI deletat
GI negative vaccine	vaccin GI deletat
transduction	transducție
EBV	EBV|virusul Epstein-Barr
